Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,KAST,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Id,Unique Enum,Stage,Series,winner,rounds
Less,Viper,"1.11
1.14
1.08","169
154
186","14
6
8","

14
5
9

","4
2
2","0
+1
-1","71%
75%
67%","118
103
133","21%
13%
30%","1
0
1","3
0
3","-2
0
-2",LOUD,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0"
tuyz,Brimstone,"1.09
1.40
0.77","173
185
163","14
8
6","

15
5
10

","13
11
2","-1
+3
-4","75%
92%
58%","125
138
113","41%
42%
39%","2
0
2","0
0
0","+2
0
+2",LOUD,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0"
saadhak,Kayo,"1.07
0.89
1.25","247
172
323","19
7
12","

18
8
10

","10
5
5","+1
-1
+2","88%
75%
100%","159
111
207","12%
19%
11%","1
0
1","4
3
1","-3
-3
0",LOUD,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0"
cauanzin,Breach,"1.00
1.30
0.70","186
216
157","16
9
7","

17
6
11

","8
5
3","-1
+3
-4","71%
75%
67%","127
146
109","39%
41%
38%","2
1
1","2
1
1","0
0
0",LOUD,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0"
Quick,Phoenix,"0.87
1.08
0.66","188
242
134","16
10
6","

21
9
12

","4
2
2","-5
+1
-6","67%
67%
67%","118
140
97","19%
17%
22%","4
4
0","5
3
2","-1
+1
-2",LOUD,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0"
kiNgg,Viper,"1.30
1.34
1.27","248
266
231","21
13
8","

13
6
7

","10
3
7","+8
+7
+1","83%
92%
75%","183
180
186","39%
32%
48%","1
1
0","1
1
0","0
0
0",Leviatán,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1"
Mazino,Harbor,"1.25
1.46
1.03","197
259
136","18
12
6","

12
8
4

","8
5
3","+6
+4
+2","79%
83%
75%","141
184
99","38%
41%
33%","2
0
2","2
1
1","0
-1
+1",Leviatán,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1"
tex,Gekko,"1.09
1.20
0.98","242
284
201","19
12
7","

18
9
9

","12
5
7","+1
+3
-2","79%
83%
75%","157
190
125","23%
22%
24%","7
3
4","2
0
2","+5
+3
+2",Leviatán,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1"
C0M,Skye,"0.84
0.86
0.82","163
162
166","13
6
7","

17
8
9

","10
9
1","-4
-2
-2","63%
75%
50%","106
101
111","23%
24%
22%","1
0
1","2
1
1","-1
-1
0",Leviatán,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1"
aspas,Raze,"0.72
0.87
0.57","181
228
136","14
9
5","

19
9
10

","3
3
0","-5
0
-5","71%
83%
58%","129
154
104","17%
16%
19%","3
3
0","3
2
1","0
+1
-1",Leviatán,Bind,1,295612,2956121,Group Stage,Winner's (B),LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1"
Less,Viper,"1.70
1.98
1.44","284
342
233","23
13
10","

10
4
6

","8
2
6","+13
+9
+4","83%
82%
83%","181
219
146","39%
34%
47%","2
1
1","1
0
1","+1
+1
0",LOUD,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1"
cauanzin,Breach,"1.18
1.32
1.05","208
233
185","16
9
7","

14
8
6

","12
7
5","+2
+1
+1","78%
82%
75%","121
133
110","31%
31%
32%","4
1
3","0
0
0","+4
+1
+3",LOUD,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1"
tuyz,Omen,"1.12
0.97
1.26","213
170
252","18
7
11","

13
8
5

","7
3
4","+5
-1
+6","83%
82%
83%","136
99
169","41%
26%
57%","3
1
2","1
1
0","+2
0
+2",LOUD,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1"
Quick,Raze,"0.85
0.49
1.19","190
123
252","16
5
11","

16
8
8

","2
0
2","0
-3
+3","65%
55%
75%","121
78
159","24%
15%
29%","4
1
3","1
1
0","+3
0
+3",LOUD,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1"
saadhak,Skye,"0.80
0.81
0.79","159
185
137","12
7
5","

16
8
8

","4
2
2","-4
-1
-3","65%
55%
75%","103
113
94","20%
33%
12%","3
2
1","3
2
1","0
0
0",LOUD,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1"
kiNgg,Viper,"1.10
1.05
1.16","255
225
289","22
11
11","

16
9
7

","3
0
3","+6
+2
+4","78%
75%
82%","161
142
182","25%
26%
24%","2
1
1","2
1
1","0
0
0",Leviatán,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0"
aspas,Jett,"0.95
0.99
0.90","148
157
140","12
8
4","

15
9
6

","4
3
1","-3
-1
-2","57%
67%
45%","113
126
98","31%
33%
27%","1
0
1","3
2
1","-2
-2
0",Leviatán,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0"
C0M,Skye,"0.81
0.81
0.80","185
186
184","14
7
7","

17
10
7

","9
6
3","-3
-3
0","70%
67%
73%","105
98
112","10%
7%
13%","1
0
1","4
3
1","-3
-3
0",Leviatán,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0"
tex,Raze,"0.66
0.54
0.78","163
133
197","13
5
8","

19
11
8

","5
3
2","-6
-6
0","70%
58%
82%","109
84
136","31%
18%
47%","2
1
1","5
4
1","-3
-3
0",Leviatán,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0"
Mazino,Astra,"0.55
0.79
0.29","118
156
76","8
5
3","

18
10
8

","5
3
2","-10
-5
-5","70%
67%
73%","77
106
46","28%
27%
30%","1
0
1","3
1
2","-2
-1
-1",Leviatán,Split,2,295612,2956122,Group Stage,Winner's (B),LOUD,"0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0"
Less,Viper,"1.69
1.68
1.70","310
282
352","24
14
10","

9
5
4

","4
2
2","+15
+9
+6","100%
100%
100%","204
189
227","28%
26%
30%","5
1
4","0
0
0","+5
+1
+4",LOUD,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1"
tuyz,Omen,"1.35
1.46
1.18","197
200
193","13
8
5","

10
5
5

","12
8
4","+3
+3
0","75%
75%
75%","145
128
171","29%
22%
40%","1
1
0","0
0
0","+1
+1
0",LOUD,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1"
Quick,Phoenix,"1.18
1.27
1.05","234
285
160","17
13
4","

13
8
5

","4
2
2","+4
+5
-1","65%
58%
75%","159
179
131","41%
45%
33%","3
2
1","2
2
0","+1
0
+1",LOUD,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1"
saadhak,Kayo,"0.83
0.87
0.76","170
191
140","11
8
3","

14
8
6

","13
6
7","-3
0
-3","75%
75%
75%","105
121
80","11%
13%
10%","3
2
1","2
2
0","+1
0
+1",LOUD,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1"
cauanzin,Breach,"0.81
0.78
0.86","152
130
186","11
6
5","

14
7
7

","4
1
3","-3
-1
-2","80%
75%
88%","102
94
114","30%
43%
23%","4
2
2","0
0
0","+4
+2
+2",LOUD,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1"
C0M,Sova,"1.21
1.11
1.28","253
187
299","14
4
10","

14
6
8

","8
4
4","0
-2
+2","85%
88%
83%","178
136
206","22%
26%
21%","2
0
2","1
1
0","+1
-1
+2",Leviatán,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0"
aspas,Jett,"1.08
1.73
0.64","214
406
86","16
14
2","

12
4
8

","1
0
1","+4
+10
-6","70%
88%
58%","130
230
64","50%
53%
43%","0
0
0","2
1
1","-2
-1
-1",Leviatán,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0"
kiNgg,Kayo,"0.75
0.48
0.93","191
115
243","13
5
8","

16
5
11

","3
0
3","-3
0
-3","55%
50%
58%","131
67
173","38%
50%
35%","0
0
0","2
2
0","-2
-2
0",Leviatán,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0"
Mazino,Omen,"0.58
0.65
0.53","127
142
118","9
4
5","

15
6
9

","5
2
3","-6
-2
-4","65%
75%
58%","97
105
91","32%
24%
43%","0
0
0","5
0
5","-5
0
-5",Leviatán,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0"
tex,Killjoy,"0.52
0.39
0.60","134
134
135","8
3
5","

19
8
11

","3
2
1","-11
-5
-6","55%
63%
50%","96
82
105","19%
15%
21%","2
0
2","6
4
2","-4
-4
0",Leviatán,Ascent,3,295612,2956123,Group Stage,Winner's (B),LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0"
JonahP,Sova,"1.04
1.24
0.84","201
212
190","20
12
8","

19
8
11

","7
2
5","+1
+4
-3","79%
86%
71%","142
146
139","39%
58%
24%","1
1
0","2
0
2","-1
+1
-2",G2 Esports,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0"
leaf,Raze,"1.03
0.73
1.33","264
243
286","24
11
13","

21
12
9

","5
2
3","+3
-1
+4","71%
79%
64%","167
153
182","28%
23%
35%","6
1
5","7
4
3","-1
-3
+2",G2 Esports,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0"
trent,Viper,"0.97
1.06
0.89","192
222
163","19
10
9","

20
10
10

","8
5
3","-1
0
-1","75%
79%
71%","124
156
91","19%
18%
19%","1
1
0","4
4
0","-3
-3
0",G2 Esports,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0"
valyn,Omen,"0.83
0.84
0.82","161
173
151","16
9
7","

21
10
11

","13
4
9","-5
-1
-4","71%
64%
79%","94
100
89","26%
30%
22%","3
2
1","1
0
1","+2
+2
0",G2 Esports,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0"
neT,Cypher,"0.82
0.84
0.81","201
228
175","22
13
9","

20
10
10

","5
4
1","+2
+3
-1","71%
79%
64%","137
157
117","40%
39%
42%","1
0
1","2
1
1","-1
-1
0",G2 Esports,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0"
jawgemo,Raze,"1.18
1.14
1.23","242
225
260","20
9
11","

20
9
11

","12
5
7","0
0
0","79%
71%
86%","168
154
182","17%
21%
13%","5
4
1","1
0
1","+4
+4
0",Evil Geniuses,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1"
supamen,Omen,"1.09
0.60
1.58","207
101
314","20
5
15","

21
11
10

","6
2
4","-1
-6
+5","71%
43%
100%","116
55
178","38%
42%
37%","4
1
3","3
2
1","+1
-1
+2",Evil Geniuses,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1"
NaturE,Breach,"1.02
1.15
0.90","181
229
133","18
11
7","

19
9
10

","10
5
5","-1
+2
-3","79%
79%
79%","113
137
90","35%
35%
35%","2
1
1","0
0
0","+2
+1
+1",Evil Geniuses,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1"
Derrek,Fade,"1.00
1.34
0.66","197
258
138","22
15
7","

20
9
11

","2
1
1","+2
+6
-4","61%
71%
50%","131
168
94","46%
49%
42%","3
1
2","1
1
0","+2
0
+2",Evil Geniuses,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1"
Apoth,Cypher,"0.95
1.00
0.90","191
181
202","21
11
10","

21
9
12

","8
1
7","0
+2
-2","64%
57%
71%","144
138
149","38%
35%
41%","2
0
2","7
4
3","-5
-4
-1",Evil Geniuses,Sunset,1,295617,2956171,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1"
leaf,Jett,"1.22
1.31
1.13","241
309
173","20
12
8","

16
8
8

","3
1
2","+4
+4
0","67%
67%
67%","153
198
109","33%
32%
36%","5
1
4","5
3
2","0
-2
+2",G2 Esports,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0"
JonahP,Sova,"1.06
0.70
1.43","188
98
279","17
5
12","

15
8
7

","8
4
4","+2
-3
+5","75%
67%
83%","133
85
181","38%
40%
37%","1
0
1","3
1
2","-2
-1
-1",G2 Esports,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0"
trent,Viper,"0.98
0.99
0.97","188
230
148","15
10
5","

16
8
8

","10
4
6","-1
+2
-3","79%
83%
75%","141
177
105","35%
39%
30%","1
1
0","1
1
0","0
0
0",G2 Esports,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0"
valyn,Brimstone,"0.97
0.43
1.52","214
117
313","17
4
13","

18
11
7

","7
4
3","-1
-7
+6","79%
67%
92%","147
92
203","21%
22%
21%","3
1
2","3
3
0","0
-2
+2",G2 Esports,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0"
neT,Killjoy,"0.63
0.71
0.54","109
116
103","9
5
4","

19
9
10

","3
2
1","-10
-4
-6","54%
58%
50%","77
79
74","35%
37%
33%","0
0
0","2
1
1","-2
-1
-1",G2 Esports,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0"
supamen,Viper,"1.34
1.51
1.16","290
356
225","22
13
9","

15
7
8

","12
5
7","+7
+6
+1","83%
92%
75%","189
236
142","29%
29%
30%","3
1
2","0
0
0","+3
+1
+2",Evil Geniuses,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1"
Apoth,Killjoy,"1.21
1.14
1.27","238
291
186","21
13
8","

15
9
6

","2
0
2","+6
+4
+2","63%
67%
58%","158
196
120","27%
35%
18%","2
2
0","3
2
1","-1
0
-1",Evil Geniuses,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1"
Derrek,Gekko,"1.05
0.62
1.47","207
136
278","19
6
13","

15
8
7

","2
0
2","+4
-2
+6","71%
50%
92%","133
94
171","44%
55%
40%","4
1
3","2
1
1","+2
0
+2",Evil Geniuses,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1"
NaturE,Kayo,"0.91
0.67
1.14","129
125
134","9
5
4","

16
10
6

","15
5
10","-7
-5
-2","79%
67%
92%","79
79
79","16%
22%
12%","2
0
2","1
1
0","+1
-1
+2",Evil Geniuses,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1"
jawgemo,Deadlock,"0.77
0.49
1.05","151
84
219","13
3
10","

17
9
8

","6
1
5","-4
-6
+2","42%
33%
50%","100
55
145","25%
20%
27%","3
1
2","4
3
1","-1
-2
+1",Evil Geniuses,Icebox,2,295617,2956172,Group Stage,Winner's (C),Evil Geniuses,"1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1"
vanity,Skye,"1.28
1.51
1.04","239
285
195","23
13
10","

16
8
8

","10
7
3","+7
+5
+2","77%
85%
69%","150
185
115","25%
27%
23%","3
1
2","0
0
0","+3
+1
+2",Cloud9,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0"
OXY,Yoru,"1.16
1.28
1.04","219
229
210","21
11
10","

16
8
8

","6
2
4","+5
+3
+2","81%
85%
77%","147
164
131","26%
21%
32%","5
3
2","3
1
2","+2
+2
0",Cloud9,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0"
jakee,Brimstone,"1.02
0.96
1.07","162
153
172","16
7
9","

17
8
9

","9
6
3","-1
-1
0","85%
92%
77%","107
97
116","48%
47%
50%","2
2
0","0
0
0","+2
+2
0",Cloud9,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0"
Xeppaa,Raze,"0.95
1.04
0.86","168
184
154","14
8
6","

16
7
9

","7
5
2","-2
+1
-3","77%
85%
69%","118
135
101","12%
11%
14%","1
1
0","6
3
3","-5
-2
-3",Cloud9,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0"
wippie,Viper,"0.95
0.98
0.91","177
183
173","15
8
7","

16
7
9

","7
3
4","-1
+1
-2","81%
85%
77%","106
101
111","23%
25%
22%","4
2
2","2
0
2","+2
+2
0",Cloud9,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0"
RgLMeister,Brimstone,"1.18
1.07
1.29","216
129
304","18
5
13","

17
7
10

","8
6
2","+1
-2
+3","65%
69%
62%","157
105
210","33%
39%
31%","1
1
0","0
0
0","+1
+1
0",MIBR,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1"
frz,Viper,"1.03
1.24
0.81","188
292
86","19
14
5","

17
10
7

","0
0
0","+2
+4
-2","69%
85%
54%","112
165
59","33%
32%
33%","4
4
0","2
1
1","+2
+3
-1",MIBR,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1"
mazin,Kayo,"1.01
1.11
0.91","221
218
224","19
10
9","

20
8
12

","8
3
5","-1
+2
-3","65%
77%
54%","136
135
137","37%
47%
30%","5
2
3","3
2
1","+2
0
+2",MIBR,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1"
jzz,Skye,"0.84
0.79
0.88","153
146
161","14
6
8","

17
9
8

","7
5
2","-3
-3
0","85%
77%
92%","100
93
106","37%
24%
50%","1
0
1","1
1
0","0
-1
+1",MIBR,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1"
artzin,Raze,"0.62
0.79
0.44","115
162
70","11
8
3","

18
9
9

","4
1
3","-7
-1
-6","50%
62%
38%","77
104
51","11%
19%
0%","0
0
0","9
2
7","-9
-2
-7",MIBR,Bind,1,295609,2956091,Group Stage,Decider (A),MIBR,"0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1"
Xeppaa,Kayo,"1.37
0.82
1.83","248
140
339","19
5
14","

17
9
8

","20
9
11","+2
-4
+6","77%
70%
83%","160
88
220","27%
20%
29%","2
0
2","0
0
0","+2
0
+2",Cloud9,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0"
jakee,Omen,"1.36
1.46
1.27","226
262
198","20
11
9","

15
7
8

","7
2
5","+5
+4
+1","77%
80%
75%","147
164
133","38%
53%
28%","1
0
1","2
1
1","-1
-1
0",Cloud9,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0"
vanity,Sova,"0.78
0.92
0.67","196
207
188","13
6
7","

19
8
11

","6
2
4","-6
-2
-4","59%
50%
67%","131
133
130","15%
8%
21%","3
2
1","2
1
1","+1
+1
0",Cloud9,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0"
wippie,Killjoy,"0.74
0.64
0.83","163
148
177","10
5
5","

17
7
10

","5
3
2","-7
-2
-5","59%
60%
58%","127
105
145","17%
12%
20%","1
0
1","3
1
2","-2
-1
-1",Cloud9,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0"
OXY,Jett,"0.49
0.43
0.53","128
108
146","8
3
5","

22
10
12

","3
1
2","-14
-7
-7","50%
50%
50%","84
79
88","32%
29%
36%","4
2
2","4
3
1","0
-1
+1",Cloud9,Ascent,2,295609,2956092,Group Stage,Decider (A),MIBR,"0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0"
