Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Stage,Series,winner,rounds,Id
jawgemo,Jett,"1.36
1.12
1.52","287
208
340","21
7
14","

13
6
7

","7
3
4","+8
+1
+7","194
119
244","22%
20%
22%","3
1
2","5
2
3","-2
-1
-1",Evil Geniuses,Ascent,1,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
Derrek,Sova,"1.30
1.30
1.30","231
248
220","15
7
8","

12
7
5

","10
2
8","+3
0
+3","158
199
130","24%
20%
26%","1
0
1","0
0
0","+1
0
+1",Evil Geniuses,Ascent,1,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
Apoth,Cypher,"1.18
0.58
1.58","200
189
208","16
5
11","

12
8
4

","7
2
5","+4
-3
+7","144
146
144","48%
53%
44%","1
1
0","3
2
1","-2
-1
-1",Evil Geniuses,Ascent,1,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
NaturE,Kayo,"0.82
0.54
1.00","174
137
200","11
4
7","

15
7
8

","10
3
7","-4
-3
-1","103
83
117","27%
21%
29%","3
1
2","0
0
0","+3
+1
+2",Evil Geniuses,Ascent,1,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
cauanzin,Breach,"0.97
0.74
1.31","182
168
205","13
6
7","

16
11
5

","9
6
3","-3
-5
+2","117
115
118","41%
41%
42%","1
0
1","0
0
0","+1
0
+1",LOUD,Ascent,1,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
tuyz,Omen,"0.89
0.94
0.82","220
227
210","15
9
6","

16
10
6

","3
2
1","-1
-1
0","155
158
149","45%
40%
54%","0
0
0","0
0
0","0
0
0",LOUD,Ascent,1,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
saadhak,Kayo,"0.83
0.67
1.07","214
179
268","14
7
7","

19
11
8

","10
4
6","-5
-4
-1","128
97
174","13%
11%
14%","3
2
1","3
3
0","0
-1
+1",LOUD,Ascent,1,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
Less,Viper,"0.61
0.31
1.07","161
113
234","11
4
7","

16
11
5

","4
2
2","-5
-7
+2","111
85
151","22%
15%
31%","1
0
1","3
2
1","-2
-2
0",LOUD,Ascent,1,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
Quick,Phoenix,"0.56
0.39
0.80","93
70
129","6
2
4","

15
10
5

","1
1
0","-9
-8
-1","65
58
76","35%
20%
57%","3
2
1","6
3
3","-3
-1
-2",LOUD,Ascent,1,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
Apoth,Killjoy,"1.11
0.83
1.29","271
227
301","18
6
12","

16
7
9

","4
3
1","+2
-1
+3","179
143
203","24%
30%
22%","1
0
1","4
1
3","-3
-1
-2",Evil Geniuses,Icebox,2,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
jawgemo,Deadlock,"0.90
0.58
1.11","242
138
312","17
4
13","

18
7
11

","1
0
1","-1
-3
+2","144
103
171","28%
38%
25%","5
0
5","3
2
1","+2
-2
+4",Evil Geniuses,Icebox,2,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
Derrek,Gekko,"0.80
0.79
0.81","141
182
115","8
4
4","

16
7
9

","5
2
3","-8
-3
-5","96
118
81","26%
14%
46%","2
2
0","1
1
0","+1
+1
0",Evil Geniuses,Icebox,2,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
supamen,Viper,"0.77
0.88
0.70","130
208
78","8
6
2","

13
6
7

","1
1
0","-5
0
-5","91
123
69","25%
33%
17%","0
0
0","3
2
1","-3
-2
-1",Evil Geniuses,Icebox,2,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
NaturE,Kayo,"0.59
0.61
0.58","118
128
113","8
4
4","

17
7
10

","6
2
4","-9
-3
-6","77
73
79","28%
27%
28%","0
0
0","1
0
1","-1
0
-1",Evil Geniuses,Icebox,2,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
tuyz,Harbor,"1.36
1.48
1.18","225
233
214","19
12
7","

10
5
5

","7
3
4","+9
+7
+2","150
162
133","28%
31%
24%","1
1
0","0
0
0","+1
+1
0",LOUD,Icebox,2,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
Less,Viper,"1.25
1.29
1.20","235
280
168","18
13
5","

10
6
4

","4
3
1","+8
+7
+1","147
165
118","20%
20%
19%","2
2
0","0
0
0","+2
+2
0",LOUD,Icebox,2,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
cauanzin,Sova,"1.22
1.21
1.23","251
267
228","20
13
7","

10
7
3

","4
2
2","+10
+6
+4","147
161
125","22%
28%
17%","3
2
1","2
2
0","+1
0
+1",LOUD,Icebox,2,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
Quick,Jett,"0.97
0.93
1.04","182
174
196","13
7
6","

14
8
6

","6
5
1","-1
-1
0","133
137
128","28%
32%
20%","5
1
4","3
2
1","+2
-1
+3",LOUD,Icebox,2,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
saadhak,Killjoy,"0.86
0.54
1.33","168
61
329","10
1
9","

15
9
6

","7
4
3","-5
-8
+3","114
51
209","13%
0%
19%","1
0
1","3
2
1","-2
-2
0",LOUD,Icebox,2,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
Derrek,Fade,"1.23
1.38
0.92","319
358
242","20
15
5","

13
9
4

","0
0
0","+7
+6
+1","194
218
146","49%
48%
50%","3
1
2","1
1
0","+2
0
+2",Evil Geniuses,Sunset,3,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
Apoth,Cypher,"0.70
0.99
0.13","185
248
62","9
9
0","

15
9
6

","1
1
0","-6
0
-6","146
187
62","33%
43%
8%","2
2
0","4
3
1","-2
-1
-1",Evil Geniuses,Sunset,3,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
NaturE,Breach,"0.66
0.43
1.14","140
58
305","9
3
6","

16
10
6

","4
1
3","-7
-7
0","93
44
193","29%
18%
35%","0
0
0","0
0
0","0
0
0",Evil Geniuses,Sunset,3,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
jawgemo,Raze,"0.55
0.45
0.74","108
97
133","6
3
3","

16
11
5

","3
2
1","-10
-8
-2","78
65
104","23%
15%
33%","0
0
0","4
2
2","-4
-2
-2",Evil Geniuses,Sunset,3,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
supamen,Omen,"0.45
0.49
0.35","70
85
43","3
2
1","

16
11
5

","3
3
0","-13
-9
-4","56
69
30","30%
24%
67%","1
1
0","3
2
1","-2
-1
-1",Evil Geniuses,Sunset,3,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
Less,Viper,"1.55
2.23
1.22","287
404
230","20
10
10","

8
1
7

","4
1
3","+12
+9
+3","178
222
156","31%
41%
23%","1
0
1","0
0
0","+1
0
+1",LOUD,Sunset,3,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
saadhak,Sova,"1.35
1.17
1.43","236
257
226","18
7
11","

7
3
4

","4
1
3","+11
+4
+7","138
159
128","22%
11%
32%","1
1
0","1
0
1","0
+1
-1",LOUD,Sunset,3,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
tuyz,Omen,"1.33
1.25
1.37","188
173
197","12
4
8","

7
2
5

","8
2
6","+5
+2
+3","128
105
139","21%
17%
23%","2
0
2","0
0
0","+2
0
+2",LOUD,Sunset,3,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
cauanzin,Breach,"1.03
0.99
1.05","222
277
196","13
6
7","

14
5
9

","10
1
9","-1
+1
-2","124
143
114","42%
45%
40%","6
3
3","3
2
1","+3
+1
+2",LOUD,Sunset,3,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
Quick,Phoenix,"1.03
0.45
1.32","199
63
268","13
1
12","

11
4
7

","6
2
4","+2
-3
+5","149
57
196","36%
17%
41%","2
0
2","2
0
2","0
0
0",LOUD,Sunset,3,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
Ethan,Kayo,"1.43
1.51
1.32","333
364
292","27
19
8","

12
6
6

","9
3
6","+15
+13
+2","187
223
138","28%
37%
17%","1
1
0","0
0
0","+1
+1
0",NRG Esports,Ascent,2,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Victor,Killjoy,"1.16
1.06
1.28","191
172
216","16
11
5","

10
5
5

","2
0
2","+6
+6
0","136
140
130","22%
24%
19%","2
1
1","1
0
1","+1
+1
0",NRG Esports,Ascent,2,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Demon1,Jett,"0.96
0.73
1.25","216
187
255","16
7
9","

16
10
6

","3
2
1","0
-3
+3","154
141
171","36%
27%
54%","4
3
1","4
2
2","0
+1
-1",NRG Esports,Ascent,2,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
crashies,Sova,"0.95
0.78
1.17","147
113
195","10
5
5","

11
8
3

","6
2
4","-1
-3
+2","96
71
131","25%
25%
25%","2
1
1","4
3
1","-2
-2
0",NRG Esports,Ascent,2,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Marved,Omen,"0.75
1.03
0.38","129
205
29","8
8
0","

16
10
6

","9
7
2","-8
-2
-6","75
112
26","35%
45%
0%","1
1
0","2
0
2","-1
+1
-2",NRG Esports,Ascent,2,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Zellsis,Kayo,"1.24
1.45
1.07","213
223
207","17
8
9","

14
5
9

","7
2
5","+3
+3
0","118
127
111","20%
23%
18%","3
2
1","3
0
3","0
+2
-2",Sentinels,Ascent,2,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
zekken,Jett,"0.96
0.98
0.95","225
263
197","16
8
8","

17
8
9

","3
1
2","-1
0
-1","147
159
138","17%
29%
10%","6
3
3","3
1
2","+3
+2
+1",Sentinels,Ascent,2,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
Sacy,Sova,"0.95
0.72
1.12","208
128
268","13
3
10","

17
7
10

","11
6
5","-4
-4
0","142
82
187","12%
6%
14%","0
0
0","2
1
1","-2
-1
-1",Sentinels,Ascent,2,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
TenZ,Omen,"0.91
1.07
0.79","210
214
207","14
6
8","

15
5
10

","8
4
4","-1
+1
-2","137
137
136","18%
8%
25%","2
1
1","0
0
0","+2
+1
+1",Sentinels,Ascent,2,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
johnqt,Cypher,"0.66
0.64
0.68","78
87
72","5
2
3","

14
6
8

","6
4
2","-9
-4
-5","58
66
53","36%
40%
33%","0
0
0","2
1
1","-2
-1
-1",Sentinels,Ascent,2,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
Marved,Viper,"0.93
0.59
1.95","281
196
537","14
6
8","

15
12
3

","4
3
1","-1
-6
+5","184
141
312","27%
30%
24%","1
0
1","2
2
0","-1
-2
+1",NRG Esports,Split,3,Playoffs,Semifinals,Sentinels,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0",18
Demon1,Omen,"0.70
0.74
0.58","183
206
117","10
8
2","

14
11
3

","6
4
2","-4
-3
-1","108
119
75","33%
44%
0%","2
2
0","3
0
3","-1
+2
-3",NRG Esports,Split,3,Playoffs,Semifinals,Sentinels,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0",18
Victor,Raze,"0.69
0.56
1.06","200
201
198","11
8
3","

13
11
2

","0
0
0","-2
-3
+1","136
136
134","15%
15%
15%","0
0
0","6
6
0","-6
-6
0",NRG Esports,Split,3,Playoffs,Semifinals,Sentinels,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0",18
crashies,Breach,"0.69
0.42
1.52","137
92
273","7
3
4","

13
11
2

","8
5
3","-6
-8
+2","87
67
147","22%
25%
18%","0
0
0","2
2
0","-2
-2
0",NRG Esports,Split,3,Playoffs,Semifinals,Sentinels,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0",18
Ethan,Skye,"0.54
0.57
0.47","145
179
46","6
6
0","

14
11
3

","5
4
1","-8
-5
-3","115
138
46","22%
25%
0%","0
0
0","0
0
0","0
0
0",NRG Esports,Split,3,Playoffs,Semifinals,Sentinels,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0",18
johnqt,Cypher,"1.78
0.41
2.24","287
55
365","18
1
17","

7
4
3

","5
0
5","+11
-3
+14","192
29
247","20%
0%
21%","0
0
0","0
0
0","0
0
0",Sentinels,Split,3,Playoffs,Semifinals,Sentinels,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1",18
Zellsis,Viper,"1.56
1.27
1.65","273
295
267","15
4
11","

8
3
5

","7
0
7","+7
+1
+6","153
182
143","14%
27%
10%","4
1
3","0
0
0","+4
+1
+3",Sentinels,Split,3,Playoffs,Semifinals,Sentinels,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1",18
TenZ,Omen,"1.27
0.67
1.47","229
135
260","13
2
11","

11
4
7

","6
0
6","+2
-2
+4","144
89
162","20%
25%
19%","5
1
4","0
0
0","+5
+1
+4",Sentinels,Split,3,Playoffs,Semifinals,Sentinels,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1",18
Sacy,Skye,"1.26
1.61
1.15","224
337
187","13
5
8","

9
2
7

","8
2
6","+4
+3
+1","145
244
112","21%
45%
11%","0
0
0","1
0
1","-1
0
-1",Sentinels,Split,3,Playoffs,Semifinals,Sentinels,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1",18
zekken,Raze,"0.67
0.03
0.91","181
71
218","10
1
9","

13
4
9

","3
0
3","-3
-3
0","118
36
145","34%
33%
35%","4
1
3","2
1
1","+2
0
+2",Sentinels,Split,3,Playoffs,Semifinals,Sentinels,"1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1",18
Less,Viper,"0.94
0.67
1.16","190
100
266","16
3
13","

17
7
10

","6
3
3","-1
-4
+3","144
92
187","52%
33%
58%","0
0
0","0
0
0","0
0
0",LOUD,Sunset,1,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0",19
tuyz,Omen,"0.91
1.37
0.52","219
309
146","16
13
3","

17
6
11

","8
2
6","-1
+7
-8","150
210
101","33%
50%
19%","2
1
1","2
0
2","0
+1
-1",LOUD,Sunset,1,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0",19
cauanzin,Breach,"0.73
0.62
0.83","161
120
195","12
4
8","

18
8
10

","6
3
3","-6
-4
-2","108
71
139","28%
14%
34%","2
1
1","2
1
1","0
0
0",LOUD,Sunset,1,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0",19
Quick,Phoenix,"0.72
0.68
0.76","202
224
185","17
8
9","

20
9
11

","4
2
2","-3
-1
-2","142
138
145","39%
29%
53%","5
3
2","5
2
3","0
+1
-1",LOUD,Sunset,1,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0",19
saadhak,Sova,"0.63
0.56
0.69","164
142
182","10
4
6","

19
8
11

","8
2
6","-9
-4
-5","113
96
127","10%
13%
8%","0
0
0","4
2
2","-4
-2
-2",LOUD,Sunset,1,Playoffs,Grand Final,Sentinels,"0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0",19
TenZ,Omen,"1.48
1.48
1.48","289
266
318","24
12
12","

13
10
3

","8
6
2","+11
+2
+9","202
209
194","23%
31%
17%","1
0
1","3
1
2","-2
-1
-1",Sentinels,Sunset,1,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1",19
Sacy,Gekko,"1.41
1.78
0.97","276
315
230","23
16
7","

13
5
8

","10
7
3","+10
+11
-1","192
224
153","35%
38%
31%","2
2
0","0
0
0","+2
+2
0",Sentinels,Sunset,1,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1",19
zekken,Raze,"1.17
1.64
0.62","235
341
110","18
16
2","

14
6
8

","4
4
0","+4
+10
-6","137
193
70","24%
24%
25%","7
6
1","3
1
2","+4
+5
-1",Sentinels,Sunset,1,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1",19
johnqt,Cypher,"1.01
0.77
1.29","180
166
198","14
8
6","

14
11
3

","8
4
4","0
-3
+3","115
113
117","22%
30%
15%","1
0
1","2
1
1","-1
-1
0",Sentinels,Sunset,1,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1",19
Zellsis,Kayo,"0.99
0.52
1.57","183
125
254","12
4
8","

17
11
6

","14
8
6","-5
-7
+2","122
79
175","10%
4%
15%","2
0
2","1
1
0","+1
-1
+2",Sentinels,Sunset,1,Playoffs,Grand Final,Sentinels,"1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1",19
Less,Viper,"1.09
1.25
0.60","225
258
129","10
9
1","

12
8
4

","4
3
1","-2
+1
-3","171
184
132","34%
43%
11%","1
1
0","2
1
1","-1
0
-1",LOUD,Split,2,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0",19
tuyz,Omen,"0.84
1.07
0.17","147
166
94","8
7
1","

11
7
4

","4
4
0","-3
0
-3","95
102
73","19%
17%
33%","1
1
0","0
0
0","+1
+1
0",LOUD,Split,2,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0",19
cauanzin,Breach,"0.79
0.76
0.87","139
122
193","8
5
3","

13
9
4

","2
2
0","-5
-4
-1","79
78
81","27%
33%
18%","2
1
1","1
1
0","+1
0
+1",LOUD,Split,2,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0",19
Quick,Raze,"0.55
0.69
0.10","136
183","7
7
0","

13
10
3

","1
1
0","-6
-3
-3","94
125","21%
21%","1
1
0","4
3
1","-3
-2
-1",LOUD,Split,2,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0",19
saadhak,Skye,"0.31
0.33
0.24","72
77
59","3
3
0","

15
11
4

","2
1
1","-12
-8
-4","48
44
59","13%
12%
17%","1
1
0","3
2
1","-2
-1
-1",LOUD,Split,2,Playoffs,Grand Final,Sentinels,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0",19
zekken,Raze,"1.49
1.68
1.43","275
278
275","16
4
12","

7
1
6

","3
1
2","+9
+3
+6","169
161
171","25%
22%
26%","3
0
3","0
0
0","+3
0
+3",Sentinels,Split,2,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1",19
TenZ,Omen,"1.39
1.64
1.31","272
326
255","16
6
10","

7
1
6

","4
0
4","+9
+5
+4","174
221
158","23%
40%
18%","3
1
2","1
0
1","+2
+1
+1",Sentinels,Split,2,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1",19
Zellsis,Viper,"1.21
1.86
0.99","178
242
158","11
4
7","

8
0
8

","6
1
5","+3
+4
-1","129
156
120","23%
27%
20%","1
0
1","3
0
3","-2
0
-2",Sentinels,Split,2,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1",19
Sacy,Skye,"1.21
1.65
1.06","239
242
238","13
4
9","

9
2
7

","9
4
5","+4
+2
+2","148
149
148","26%
40%
22%","2
1
1","1
0
1","+1
+1
0",Sentinels,Split,2,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1",19
johnqt,Cypher,"1.17
0.88
1.26","133
69
155","8
1
7","

5
1
4

","2
0
2","+3
0
+3","98
40
118","16%
33%
14%","1
1
0","1
1
0","0
0
0",Sentinels,Split,2,Playoffs,Grand Final,Sentinels,"1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1",19
tuyz,Harbor,"1.28
1.41
1.15","173
209
138","17
10
7","

12
7
5

","13
7
6","+5
+3
+2","123
148
98","25%
31%
19%","0
0
0","2
0
2","-2
0
-2",LOUD,Icebox,3,Playoffs,Grand Final,Sentinels,"0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1",19
Less,Viper,"1.24
0.96
1.52","216
182
251","18
10
8","

14
7
7

","3
0
3","+4
+3
+1","154
131
177","40%
44%
38%","3
1
2","1
1
0","+2
0
+2",LOUD,Icebox,3,Playoffs,Grand Final,Sentinels,"0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1",19
cauanzin,Sova,"1.19
1.36
1.03","218
263
173","18
11
7","

14
7
7

","7
1
6","+4
+4
0","154
197
111","19%
24%
14%","1
1
0","5
2
3","-4
-1
-3",LOUD,Icebox,3,Playoffs,Grand Final,Sentinels,"0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1",19
saadhak,Killjoy,"1.07
1.11
1.04","214
186
243","16
7
9","

16
6
10

","6
2
4","0
+1
-1","143
121
164","24%
19%
29%","3
1
2","1
0
1","+2
+1
+1",LOUD,Icebox,3,Playoffs,Grand Final,Sentinels,"0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1",19
Quick,Jett,"0.93
0.68
1.17","188
189
188","16
8
8","

19
11
8

","2
1
1","-3
-3
0","117
117
117","33%
50%
24%","5
4
1","3
2
1","+2
+2
0",LOUD,Icebox,3,Playoffs,Grand Final,Sentinels,"0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1",19
TenZ,Kayo,"1.15
1.18
1.13","210
238
183","16
9
7","

17
7
10

","20
8
12","-1
+2
-3","132
167
97","16%
15%
17%","2
1
1","4
1
3","-2
0
-2",Sentinels,Icebox,3,Playoffs,Grand Final,Sentinels,"1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0",19
johnqt,Viper,"1.10
0.85
1.35","230
131
330","19
6
13","

14
6
8

","8
6
2","+5
0
+5","146
80
212","22%
14%
26%","2
0
2","3
3
0","-1
-3
+2",Sentinels,Icebox,3,Playoffs,Grand Final,Sentinels,"1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0",19
